doc_id,field,method,seconds
0000012927_0000012927-22-000010,total_liabilities,llm,1.8164653333353473
0000012927_0000012927-22-000010,total_liabilities,llm,1.8164653333353473
0000012927_0000012927-22-000010,total_liabilities,llm,1.8164653333353473
0000012927_0000012927-22-000010,stockholders_equity,llm,1.8164653333353473
0000012927_0000012927-22-000010,stockholders_equity,llm,1.8164653333353473
0000012927_0000012927-22-000010,stockholders_equity,llm,1.8164653333353473
0000012927_0000012927-22-000010,cash_and_equivalents,llm,1.8164653333353473
0000012927_0000012927-22-000010,cash_and_equivalents,llm,1.8164653333353473
0000012927_0000012927-22-000010,cash_and_equivalents,llm,1.8164653333353473
0000012927_0000012927-22-000010,operating_cash_flow,llm,1.8164653333353473
0000012927_0000012927-22-000010,operating_cash_flow,llm,1.8164653333353473
0000012927_0000012927-22-000010,operating_cash_flow,llm,1.8164653333353473
0000012927_0000012927-23-000007,revenue,llm,1.7418985786660213
0000012927_0000012927-23-000007,revenue,llm,1.7418985786660213
0000012927_0000012927-23-000007,revenue,llm,1.7418985786660213
0000012927_0000012927-23-000007,operating_income,llm,1.7418985786660213
0000012927_0000012927-23-000007,operating_income,llm,1.7418985786660213
0000012927_0000012927-23-000007,operating_income,llm,1.7418985786660213
0000012927_0000012927-23-000007,net_income,llm,1.7418985786660213
0000012927_0000012927-23-000007,net_income,llm,1.7418985786660213
0000012927_0000012927-23-000007,net_income,llm,1.7418985786660213
0000012927_0000012927-23-000007,eps_diluted,llm,1.7418985786660213
0000012927_0000012927-23-000007,eps_diluted,llm,1.7418985786660213
0000012927_0000012927-23-000007,eps_diluted,llm,1.7418985786660213
0000012927_0000012927-23-000007,total_assets,llm,1.7418985786660213
0000012927_0000012927-23-000007,total_assets,llm,1.7418985786660213
0000012927_0000012927-23-000007,total_assets,llm,1.7418985786660213
0000012927_0000012927-23-000007,total_liabilities,llm,1.7418985786660213
0000012927_0000012927-23-000007,total_liabilities,llm,1.7418985786660213
0000012927_0000012927-23-000007,total_liabilities,llm,1.7418985786660213
0000012927_0000012927-23-000007,stockholders_equity,llm,1.7418985786660213
0000012927_0000012927-23-000007,stockholders_equity,llm,1.7418985786660213
0000012927_0000012927-23-000007,stockholders_equity,llm,1.7418985786660213
0000012927_0000012927-23-000007,cash_and_equivalents,llm,1.7418985786660213
0000012927_0000012927-23-000007,cash_and_equivalents,llm,1.7418985786660213
0000012927_0000012927-23-000007,cash_and_equivalents,llm,1.7418985786660213
0000012927_0000012927-23-000007,operating_cash_flow,llm,1.7418985786660213
0000012927_0000012927-23-000007,operating_cash_flow,llm,1.7418985786660213
0000012927_0000012927-23-000007,operating_cash_flow,llm,1.7418985786660213
0000012927_0000012927-24-000010,revenue,llm,1.681999865777066
0000012927_0000012927-24-000010,revenue,llm,1.681999865777066
0000012927_0000012927-24-000010,revenue,llm,1.681999865777066
0000012927_0000012927-24-000010,operating_income,llm,1.681999865777066
0000012927_0000012927-24-000010,operating_income,llm,1.681999865777066
0000012927_0000012927-24-000010,operating_income,llm,1.681999865777066
0000012927_0000012927-24-000010,net_income,llm,1.681999865777066
0000012927_0000012927-24-000010,net_income,llm,1.681999865777066
0000012927_0000012927-24-000010,net_income,llm,1.681999865777066
0000012927_0000012927-24-000010,eps_diluted,llm,1.681999865777066
0000012927_0000012927-24-000010,eps_diluted,llm,1.681999865777066
0000012927_0000012927-24-000010,eps_diluted,llm,1.681999865777066
0000012927_0000012927-24-000010,total_assets,llm,1.681999865777066
0000012927_0000012927-24-000010,total_assets,llm,1.681999865777066
0000012927_0000012927-24-000010,total_assets,llm,1.681999865777066
0000012927_0000012927-24-000010,total_liabilities,llm,1.681999865777066
0000012927_0000012927-24-000010,total_liabilities,llm,1.681999865777066
0000012927_0000012927-24-000010,total_liabilities,llm,1.681999865777066
0000012927_0000012927-24-000010,stockholders_equity,llm,1.681999865777066
0000012927_0000012927-24-000010,stockholders_equity,llm,1.681999865777066
0000012927_0000012927-24-000010,stockholders_equity,llm,1.681999865777066
0000012927_0000012927-24-000010,cash_and_equivalents,llm,1.681999865777066
0000012927_0000012927-24-000010,cash_and_equivalents,llm,1.681999865777066
0000012927_0000012927-24-000010,cash_and_equivalents,llm,1.681999865777066
0000012927_0000012927-24-000010,operating_cash_flow,llm,1.681999865777066
0000012927_0000012927-24-000010,operating_cash_flow,llm,1.681999865777066
0000012927_0000012927-24-000010,operating_cash_flow,llm,1.681999865777066
0000012927_0000012927-25-000015,revenue,llm,1.7910530370006907
0000012927_0000012927-25-000015,revenue,llm,1.7910530370006907
0000012927_0000012927-25-000015,revenue,llm,1.7910530370006907
0000012927_0000012927-25-000015,operating_income,llm,1.7910530370006907
0000012927_0000012927-25-000015,operating_income,llm,1.7910530370006907
0000012927_0000012927-25-000015,operating_income,llm,1.7910530370006907
0000012927_0000012927-25-000015,net_income,llm,1.7910530370006907
0000012927_0000012927-25-000015,net_income,llm,1.7910530370006907
0000012927_0000012927-25-000015,net_income,llm,1.7910530370006907
0000012927_0000012927-25-000015,eps_diluted,llm,1.7910530370006907
0000012927_0000012927-25-000015,eps_diluted,llm,1.7910530370006907
0000012927_0000012927-25-000015,eps_diluted,llm,1.7910530370006907
0000012927_0000012927-25-000015,total_assets,llm,1.7910530370006907
0000012927_0000012927-25-000015,total_assets,llm,1.7910530370006907
0000012927_0000012927-25-000015,total_assets,llm,1.7910530370006907
0000012927_0000012927-25-000015,total_liabilities,llm,1.7910530370006907
0000012927_0000012927-25-000015,total_liabilities,llm,1.7910530370006907
0000012927_0000012927-25-000015,total_liabilities,llm,1.7910530370006907
0000012927_0000012927-25-000015,stockholders_equity,llm,1.7910530370006907
0000012927_0000012927-25-000015,stockholders_equity,llm,1.7910530370006907
0000012927_0000012927-25-000015,stockholders_equity,llm,1.7910530370006907
0000012927_0000012927-25-000015,cash_and_equivalents,llm,1.7910530370006907
0000012927_0000012927-25-000015,cash_and_equivalents,llm,1.7910530370006907
0000012927_0000012927-25-000015,cash_and_equivalents,llm,1.7910530370006907
0000012927_0000012927-25-000015,operating_cash_flow,llm,1.7910530370006907
0000012927_0000012927-25-000015,operating_cash_flow,llm,1.7910530370006907
0000012927_0000012927-25-000015,operating_cash_flow,llm,1.7910530370006907
0000018230_0000018230-20-000056,revenue,llm,1.7943636296679162
0000018230_0000018230-20-000056,revenue,llm,1.7943636296679162
0000018230_0000018230-20-000056,revenue,llm,1.7943636296679162
0000018230_0000018230-20-000056,operating_income,llm,1.7943636296679162
0000018230_0000018230-20-000056,operating_income,llm,1.7943636296679162
0000018230_0000018230-20-000056,operating_income,llm,1.7943636296679162
0000018230_0000018230-20-000056,net_income,llm,1.7943636296679162
0000018230_0000018230-20-000056,net_income,llm,1.7943636296679162
0000018230_0000018230-20-000056,net_income,llm,1.7943636296679162
0000018230_0000018230-20-000056,eps_diluted,llm,1.7943636296679162
0000018230_0000018230-20-000056,eps_diluted,llm,1.7943636296679162
0000018230_0000018230-20-000056,eps_diluted,llm,1.7943636296679162
0000018230_0000018230-20-000056,total_assets,llm,1.7943636296679162
0000018230_0000018230-20-000056,total_assets,llm,1.7943636296679162
0000018230_0000018230-20-000056,total_assets,llm,1.7943636296679162
0000018230_0000018230-20-000056,total_liabilities,llm,1.7943636296679162
0000018230_0000018230-20-000056,total_liabilities,llm,1.7943636296679162
0000018230_0000018230-20-000056,total_liabilities,llm,1.7943636296679162
0000018230_0000018230-20-000056,stockholders_equity,llm,1.7943636296679162
0000018230_0000018230-20-000056,stockholders_equity,llm,1.7943636296679162
0000018230_0000018230-20-000056,stockholders_equity,llm,1.7943636296679162
0000018230_0000018230-20-000056,cash_and_equivalents,llm,1.7943636296679162
0000018230_0000018230-20-000056,cash_and_equivalents,llm,1.7943636296679162
0000018230_0000018230-20-000056,cash_and_equivalents,llm,1.7943636296679162
0000018230_0000018230-20-000056,operating_cash_flow,llm,1.7943636296679162
0000018230_0000018230-20-000056,operating_cash_flow,llm,1.7943636296679162
0000018230_0000018230-20-000056,operating_cash_flow,llm,1.7943636296679162
0000018230_0000018230-21-000063,revenue,llm,1.8041864166670065
0000018230_0000018230-21-000063,revenue,llm,1.8041864166670065
0000018230_0000018230-21-000063,revenue,llm,1.8041864166670065
0000018230_0000018230-21-000063,operating_income,llm,1.8041864166670065
0000018230_0000018230-21-000063,operating_income,llm,1.8041864166670065
0000018230_0000018230-21-000063,operating_income,llm,1.8041864166670065
0000018230_0000018230-21-000063,net_income,llm,1.8041864166670065
0000018230_0000018230-21-000063,net_income,llm,1.8041864166670065
0000018230_0000018230-21-000063,net_income,llm,1.8041864166670065
0000018230_0000018230-21-000063,eps_diluted,llm,1.8041864166670065
0000018230_0000018230-21-000063,eps_diluted,llm,1.8041864166670065
0000018230_0000018230-21-000063,eps_diluted,llm,1.8041864166670065
0000018230_0000018230-21-000063,total_assets,llm,1.8041864166670065
0000018230_0000018230-21-000063,total_assets,llm,1.8041864166670065
0000018230_0000018230-21-000063,total_assets,llm,1.8041864166670065
0000018230_0000018230-21-000063,total_liabilities,llm,1.8041864166670065
0000018230_0000018230-21-000063,total_liabilities,llm,1.8041864166670065
0000018230_0000018230-21-000063,total_liabilities,llm,1.8041864166670065
0000018230_0000018230-21-000063,stockholders_equity,llm,1.8041864166670065
0000018230_0000018230-21-000063,stockholders_equity,llm,1.8041864166670065
0000018230_0000018230-21-000063,stockholders_equity,llm,1.8041864166670065
0000018230_0000018230-21-000063,cash_and_equivalents,llm,1.8041864166670065
0000018230_0000018230-21-000063,cash_and_equivalents,llm,1.8041864166670065
0000018230_0000018230-21-000063,cash_and_equivalents,llm,1.8041864166670065
0000018230_0000018230-21-000063,operating_cash_flow,llm,1.8041864166670065
0000018230_0000018230-21-000063,operating_cash_flow,llm,1.8041864166670065
0000018230_0000018230-21-000063,operating_cash_flow,llm,1.8041864166670065
0000018230_0000018230-22-000050,revenue,llm,1.7496920973321215
0000018230_0000018230-22-000050,revenue,llm,1.7496920973321215
0000018230_0000018230-22-000050,revenue,llm,1.7496920973321215
0000018230_0000018230-22-000050,operating_income,llm,1.7496920973321215
0000018230_0000018230-22-000050,operating_income,llm,1.7496920973321215
0000018230_0000018230-22-000050,operating_income,llm,1.7496920973321215
0000018230_0000018230-22-000050,net_income,llm,1.7496920973321215
0000018230_0000018230-22-000050,net_income,llm,1.7496920973321215
0000018230_0000018230-22-000050,net_income,llm,1.7496920973321215
0000018230_0000018230-22-000050,eps_diluted,llm,1.7496920973321215
0000018230_0000018230-22-000050,eps_diluted,llm,1.7496920973321215
0000018230_0000018230-22-000050,eps_diluted,llm,1.7496920973321215
0000018230_0000018230-22-000050,total_assets,llm,1.7496920973321215
0000018230_0000018230-22-000050,total_assets,llm,1.7496920973321215
0000018230_0000018230-22-000050,total_assets,llm,1.7496920973321215
0000018230_0000018230-22-000050,total_liabilities,llm,1.7496920973321215
0000018230_0000018230-22-000050,total_liabilities,llm,1.7496920973321215
0000018230_0000018230-22-000050,total_liabilities,llm,1.7496920973321215
0000018230_0000018230-22-000050,stockholders_equity,llm,1.7496920973321215
0000018230_0000018230-22-000050,stockholders_equity,llm,1.7496920973321215
0000018230_0000018230-22-000050,stockholders_equity,llm,1.7496920973321215
0000018230_0000018230-22-000050,cash_and_equivalents,llm,1.7496920973321215
0000018230_0000018230-22-000050,cash_and_equivalents,llm,1.7496920973321215
0000018230_0000018230-22-000050,cash_and_equivalents,llm,1.7496920973321215
0000018230_0000018230-22-000050,operating_cash_flow,llm,1.7496920973321215
0000018230_0000018230-22-000050,operating_cash_flow,llm,1.7496920973321215
0000018230_0000018230-22-000050,operating_cash_flow,llm,1.7496920973321215
0000018230_0000018230-23-000011,revenue,llm,1.7449724444433943
0000018230_0000018230-23-000011,revenue,llm,1.7449724444433943
0000018230_0000018230-23-000011,revenue,llm,1.7449724444433943
0000018230_0000018230-23-000011,operating_income,llm,1.7449724444433943
0000018230_0000018230-23-000011,operating_income,llm,1.7449724444433943
0000018230_0000018230-23-000011,operating_income,llm,1.7449724444433943
0000018230_0000018230-23-000011,net_income,llm,1.7449724444433943
0000018230_0000018230-23-000011,net_income,llm,1.7449724444433943
0000018230_0000018230-23-000011,net_income,llm,1.7449724444433943
0000018230_0000018230-23-000011,eps_diluted,llm,1.7449724444433943
0000018230_0000018230-23-000011,eps_diluted,llm,1.7449724444433943
0000018230_0000018230-23-000011,eps_diluted,llm,1.7449724444433943
0000018230_0000018230-23-000011,total_assets,llm,1.7449724444433943
0000018230_0000018230-23-000011,total_assets,llm,1.7449724444433943
0000018230_0000018230-23-000011,total_assets,llm,1.7449724444433943
0000018230_0000018230-23-000011,total_liabilities,llm,1.7449724444433943
0000018230_0000018230-23-000011,total_liabilities,llm,1.7449724444433943
0000018230_0000018230-23-000011,total_liabilities,llm,1.7449724444433943
0000018230_0000018230-23-000011,stockholders_equity,llm,1.7449724444433943
0000018230_0000018230-23-000011,stockholders_equity,llm,1.7449724444433943
0000018230_0000018230-23-000011,stockholders_equity,llm,1.7449724444433943
0000018230_0000018230-23-000011,cash_and_equivalents,llm,1.7449724444433943
0000018230_0000018230-23-000011,cash_and_equivalents,llm,1.7449724444433943
0000018230_0000018230-23-000011,cash_and_equivalents,llm,1.7449724444433943
0000018230_0000018230-23-000011,operating_cash_flow,llm,1.7449724444433943
0000018230_0000018230-23-000011,operating_cash_flow,llm,1.7449724444433943
0000018230_0000018230-23-000011,operating_cash_flow,llm,1.7449724444433943
0000018230_0000018230-24-000009,revenue,llm,1.743077986222084
0000018230_0000018230-24-000009,revenue,llm,1.743077986222084
0000018230_0000018230-24-000009,revenue,llm,1.743077986222084
0000018230_0000018230-24-000009,operating_income,llm,1.743077986222084
0000018230_0000018230-24-000009,operating_income,llm,1.743077986222084
0000018230_0000018230-24-000009,operating_income,llm,1.743077986222084
0000018230_0000018230-24-000009,net_income,llm,1.743077986222084
0000018230_0000018230-24-000009,net_income,llm,1.743077986222084
0000018230_0000018230-24-000009,net_income,llm,1.743077986222084
0000018230_0000018230-24-000009,eps_diluted,llm,1.743077986222084
0000018230_0000018230-24-000009,eps_diluted,llm,1.743077986222084
0000018230_0000018230-24-000009,eps_diluted,llm,1.743077986222084
0000018230_0000018230-24-000009,total_assets,llm,1.743077986222084
0000018230_0000018230-24-000009,total_assets,llm,1.743077986222084
0000018230_0000018230-24-000009,total_assets,llm,1.743077986222084
0000018230_0000018230-24-000009,total_liabilities,llm,1.743077986222084
0000018230_0000018230-24-000009,total_liabilities,llm,1.743077986222084
0000018230_0000018230-24-000009,total_liabilities,llm,1.743077986222084
0000018230_0000018230-24-000009,stockholders_equity,llm,1.743077986222084
0000018230_0000018230-24-000009,stockholders_equity,llm,1.743077986222084
0000018230_0000018230-24-000009,stockholders_equity,llm,1.743077986222084
0000018230_0000018230-24-000009,cash_and_equivalents,llm,1.743077986222084
0000018230_0000018230-24-000009,cash_and_equivalents,llm,1.743077986222084
0000018230_0000018230-24-000009,cash_and_equivalents,llm,1.743077986222084
0000018230_0000018230-24-000009,operating_cash_flow,llm,1.743077986222084
0000018230_0000018230-24-000009,operating_cash_flow,llm,1.743077986222084
0000018230_0000018230-24-000009,operating_cash_flow,llm,1.743077986222084
0000018230_0000018230-25-000008,revenue,llm,1.7115809675564782
0000018230_0000018230-25-000008,revenue,llm,1.7115809675564782
0000018230_0000018230-25-000008,revenue,llm,1.7115809675564782
0000018230_0000018230-25-000008,operating_income,llm,1.7115809675564782
0000018230_0000018230-25-000008,operating_income,llm,1.7115809675564782
0000018230_0000018230-25-000008,operating_income,llm,1.7115809675564782
0000018230_0000018230-25-000008,net_income,llm,1.7115809675564782
0000018230_0000018230-25-000008,net_income,llm,1.7115809675564782
0000018230_0000018230-25-000008,net_income,llm,1.7115809675564782
0000018230_0000018230-25-000008,eps_diluted,llm,1.7115809675564782
0000018230_0000018230-25-000008,eps_diluted,llm,1.7115809675564782
0000018230_0000018230-25-000008,eps_diluted,llm,1.7115809675564782
0000018230_0000018230-25-000008,total_assets,llm,1.7115809675564782
0000018230_0000018230-25-000008,total_assets,llm,1.7115809675564782
0000018230_0000018230-25-000008,total_assets,llm,1.7115809675564782
0000018230_0000018230-25-000008,total_liabilities,llm,1.7115809675564782
0000018230_0000018230-25-000008,total_liabilities,llm,1.7115809675564782
0000018230_0000018230-25-000008,total_liabilities,llm,1.7115809675564782
0000018230_0000018230-25-000008,stockholders_equity,llm,1.7115809675564782
0000018230_0000018230-25-000008,stockholders_equity,llm,1.7115809675564782
0000018230_0000018230-25-000008,stockholders_equity,llm,1.7115809675564782
0000018230_0000018230-25-000008,cash_and_equivalents,llm,1.7115809675564782
0000018230_0000018230-25-000008,cash_and_equivalents,llm,1.7115809675564782
0000018230_0000018230-25-000008,cash_and_equivalents,llm,1.7115809675564782
0000018230_0000018230-25-000008,operating_cash_flow,llm,1.7115809675564782
0000018230_0000018230-25-000008,operating_cash_flow,llm,1.7115809675564782
0000018230_0000018230-25-000008,operating_cash_flow,llm,1.7115809675564782
0000021344_0000021344-20-000006,revenue,llm,2.1780248842227996
0000021344_0000021344-20-000006,revenue,llm,2.1780248842227996
0000021344_0000021344-20-000006,revenue,llm,2.1780248842227996
0000021344_0000021344-20-000006,operating_income,llm,2.1780248842227996
0000021344_0000021344-20-000006,operating_income,llm,2.1780248842227996
0000021344_0000021344-20-000006,operating_income,llm,2.1780248842227996
0000021344_0000021344-20-000006,net_income,llm,2.1780248842227996
0000021344_0000021344-20-000006,net_income,llm,2.1780248842227996
0000021344_0000021344-20-000006,net_income,llm,2.1780248842227996
0000021344_0000021344-20-000006,eps_diluted,llm,2.1780248842227996
0000021344_0000021344-20-000006,eps_diluted,llm,2.1780248842227996
0000021344_0000021344-20-000006,eps_diluted,llm,2.1780248842227996
0000021344_0000021344-20-000006,total_assets,llm,2.1780248842227996
0000021344_0000021344-20-000006,total_assets,llm,2.1780248842227996
0000021344_0000021344-20-000006,total_assets,llm,2.1780248842227996
0000021344_0000021344-20-000006,stockholders_equity,llm,2.1780248842227996
0000021344_0000021344-20-000006,stockholders_equity,llm,2.1780248842227996
0000021344_0000021344-20-000006,stockholders_equity,llm,2.1780248842227996
0000021344_0000021344-20-000006,cash_and_equivalents,llm,2.1780248842227996
0000021344_0000021344-20-000006,cash_and_equivalents,llm,2.1780248842227996
0000021344_0000021344-20-000006,cash_and_equivalents,llm,2.1780248842227996
0000021344_0000021344-20-000006,operating_cash_flow,llm,2.1780248842227996
0000021344_0000021344-20-000006,operating_cash_flow,llm,2.1780248842227996
0000021344_0000021344-20-000006,operating_cash_flow,llm,2.1780248842227996
0000021344_0000021344-21-000008,revenue,llm,2.2069410232215887
0000021344_0000021344-21-000008,revenue,llm,2.2069410232215887
0000021344_0000021344-21-000008,revenue,llm,2.2069410232215887
0000021344_0000021344-21-000008,operating_income,llm,2.2069410232215887
0000021344_0000021344-21-000008,operating_income,llm,2.2069410232215887
0000021344_0000021344-21-000008,operating_income,llm,2.2069410232215887
0000021344_0000021344-21-000008,net_income,llm,2.2069410232215887
0000021344_0000021344-21-000008,net_income,llm,2.2069410232215887
0000021344_0000021344-21-000008,net_income,llm,2.2069410232215887
0000021344_0000021344-21-000008,eps_diluted,llm,2.2069410232215887
0000021344_0000021344-21-000008,eps_diluted,llm,2.2069410232215887
0000021344_0000021344-21-000008,eps_diluted,llm,2.2069410232215887
0000021344_0000021344-21-000008,total_assets,llm,2.2069410232215887
0000021344_0000021344-21-000008,total_assets,llm,2.2069410232215887
0000021344_0000021344-21-000008,total_assets,llm,2.2069410232215887
0000021344_0000021344-21-000008,stockholders_equity,llm,2.2069410232215887
0000021344_0000021344-21-000008,stockholders_equity,llm,2.2069410232215887
0000021344_0000021344-21-000008,stockholders_equity,llm,2.2069410232215887
0000021344_0000021344-21-000008,cash_and_equivalents,llm,2.2069410232215887
0000021344_0000021344-21-000008,cash_and_equivalents,llm,2.2069410232215887
0000021344_0000021344-21-000008,cash_and_equivalents,llm,2.2069410232215887
0000021344_0000021344-21-000008,operating_cash_flow,llm,2.2069410232215887
0000021344_0000021344-21-000008,operating_cash_flow,llm,2.2069410232215887
0000021344_0000021344-21-000008,operating_cash_flow,llm,2.2069410232215887
0000021344_0000021344-22-000009,revenue,llm,1.868618124997334
0000021344_0000021344-22-000009,revenue,llm,1.868618124997334
0000021344_0000021344-22-000009,revenue,llm,1.868618124997334
0000021344_0000021344-22-000009,operating_income,llm,1.868618124997334
0000021344_0000021344-22-000009,operating_income,llm,1.868618124997334
0000021344_0000021344-22-000009,operating_income,llm,1.868618124997334
0000021344_0000021344-22-000009,net_income,llm,1.868618124997334
0000021344_0000021344-22-000009,net_income,llm,1.868618124997334
0000021344_0000021344-22-000009,net_income,llm,1.868618124997334
0000021344_0000021344-22-000009,eps_diluted,llm,1.868618124997334
0000021344_0000021344-22-000009,eps_diluted,llm,1.868618124997334
0000021344_0000021344-22-000009,eps_diluted,llm,1.868618124997334
0000021344_0000021344-22-000009,total_assets,llm,1.868618124997334
0000021344_0000021344-22-000009,total_assets,llm,1.868618124997334
0000021344_0000021344-22-000009,total_assets,llm,1.868618124997334
0000021344_0000021344-22-000009,stockholders_equity,llm,1.868618124997334
0000021344_0000021344-22-000009,stockholders_equity,llm,1.868618124997334
0000021344_0000021344-22-000009,stockholders_equity,llm,1.868618124997334
0000021344_0000021344-22-000009,cash_and_equivalents,llm,1.868618124997334
0000021344_0000021344-22-000009,cash_and_equivalents,llm,1.868618124997334
0000021344_0000021344-22-000009,cash_and_equivalents,llm,1.868618124997334
0000021344_0000021344-22-000009,operating_cash_flow,llm,1.868618124997334
0000021344_0000021344-22-000009,operating_cash_flow,llm,1.868618124997334
0000021344_0000021344-22-000009,operating_cash_flow,llm,1.868618124997334
0000021344_0000021344-23-000011,revenue,llm,2.219344694445479
0000021344_0000021344-23-000011,revenue,llm,2.219344694445479
0000021344_0000021344-23-000011,revenue,llm,2.219344694445479
0000021344_0000021344-23-000011,operating_income,llm,2.219344694445479
0000021344_0000021344-23-000011,operating_income,llm,2.219344694445479
0000021344_0000021344-23-000011,operating_income,llm,2.219344694445479
0000021344_0000021344-23-000011,net_income,llm,2.219344694445479
0000021344_0000021344-23-000011,net_income,llm,2.219344694445479
0000021344_0000021344-23-000011,net_income,llm,2.219344694445479
0000021344_0000021344-23-000011,eps_diluted,llm,2.219344694445479
0000021344_0000021344-23-000011,eps_diluted,llm,2.219344694445479
0000021344_0000021344-23-000011,eps_diluted,llm,2.219344694445479
0000021344_0000021344-23-000011,total_assets,llm,2.219344694445479
0000021344_0000021344-23-000011,total_assets,llm,2.219344694445479
0000021344_0000021344-23-000011,total_assets,llm,2.219344694445479
0000021344_0000021344-23-000011,stockholders_equity,llm,2.219344694445479
0000021344_0000021344-23-000011,stockholders_equity,llm,2.219344694445479
0000021344_0000021344-23-000011,stockholders_equity,llm,2.219344694445479
0000021344_0000021344-23-000011,cash_and_equivalents,llm,2.219344694445479
0000021344_0000021344-23-000011,cash_and_equivalents,llm,2.219344694445479
0000021344_0000021344-23-000011,cash_and_equivalents,llm,2.219344694445479
0000021344_0000021344-23-000011,operating_cash_flow,llm,2.219344694445479
0000021344_0000021344-23-000011,operating_cash_flow,llm,2.219344694445479
0000021344_0000021344-23-000011,operating_cash_flow,llm,2.219344694445479
0000021344_0000021344-24-000009,revenue,llm,1.8392493473317395
0000021344_0000021344-24-000009,revenue,llm,1.8392493473317395
0000021344_0000021344-24-000009,revenue,llm,1.8392493473317395
0000021344_0000021344-24-000009,operating_income,llm,1.8392493473317395
0000021344_0000021344-24-000009,operating_income,llm,1.8392493473317395
0000021344_0000021344-24-000009,operating_income,llm,1.8392493473317395
0000021344_0000021344-24-000009,net_income,llm,1.8392493473317395
0000021344_0000021344-24-000009,net_income,llm,1.8392493473317395
0000021344_0000021344-24-000009,net_income,llm,1.8392493473317395
0000021344_0000021344-24-000009,eps_diluted,llm,1.8392493473317395
0000021344_0000021344-24-000009,eps_diluted,llm,1.8392493473317395
0000021344_0000021344-24-000009,eps_diluted,llm,1.8392493473317395
0000021344_0000021344-24-000009,total_assets,llm,1.8392493473317395
0000021344_0000021344-24-000009,total_assets,llm,1.8392493473317395
0000021344_0000021344-24-000009,total_assets,llm,1.8392493473317395
0000021344_0000021344-24-000009,stockholders_equity,llm,1.8392493473317395
0000021344_0000021344-24-000009,stockholders_equity,llm,1.8392493473317395
0000021344_0000021344-24-000009,stockholders_equity,llm,1.8392493473317395
0000021344_0000021344-24-000009,cash_and_equivalents,llm,1.8392493473317395
0000021344_0000021344-24-000009,cash_and_equivalents,llm,1.8392493473317395
0000021344_0000021344-24-000009,cash_and_equivalents,llm,1.8392493473317395
0000021344_0000021344-24-000009,operating_cash_flow,llm,1.8392493473317395
0000021344_0000021344-24-000009,operating_cash_flow,llm,1.8392493473317395
0000021344_0000021344-24-000009,operating_cash_flow,llm,1.8392493473317395
0000021344_0000021344-25-000011,revenue,llm,2.4557583844450868
0000021344_0000021344-25-000011,revenue,llm,2.4557583844450868
0000021344_0000021344-25-000011,revenue,llm,2.4557583844450868
0000021344_0000021344-25-000011,operating_income,llm,2.4557583844450868
0000021344_0000021344-25-000011,operating_income,llm,2.4557583844450868
0000021344_0000021344-25-000011,operating_income,llm,2.4557583844450868
0000021344_0000021344-25-000011,net_income,llm,2.4557583844450868
0000021344_0000021344-25-000011,net_income,llm,2.4557583844450868
0000021344_0000021344-25-000011,net_income,llm,2.4557583844450868
0000021344_0000021344-25-000011,eps_diluted,llm,2.4557583844450868
0000021344_0000021344-25-000011,eps_diluted,llm,2.4557583844450868
0000021344_0000021344-25-000011,eps_diluted,llm,2.4557583844450868
0000021344_0000021344-25-000011,total_assets,llm,2.4557583844450868
0000021344_0000021344-25-000011,total_assets,llm,2.4557583844450868
0000021344_0000021344-25-000011,total_assets,llm,2.4557583844450868
0000021344_0000021344-25-000011,stockholders_equity,llm,2.4557583844450868
0000021344_0000021344-25-000011,stockholders_equity,llm,2.4557583844450868
0000021344_0000021344-25-000011,stockholders_equity,llm,2.4557583844450868
0000021344_0000021344-25-000011,cash_and_equivalents,llm,2.4557583844450868
0000021344_0000021344-25-000011,cash_and_equivalents,llm,2.4557583844450868
0000021344_0000021344-25-000011,cash_and_equivalents,llm,2.4557583844450868
0000021344_0000021344-25-000011,operating_cash_flow,llm,2.4557583844450868
0000021344_0000021344-25-000011,operating_cash_flow,llm,2.4557583844450868
0000021344_0000021344-25-000011,operating_cash_flow,llm,2.4557583844450868
0000050863_0000050863-20-000011,revenue,llm,1.7401964351124155
0000050863_0000050863-20-000011,revenue,llm,1.7401964351124155
0000050863_0000050863-20-000011,revenue,llm,1.7401964351124155
0000050863_0000050863-20-000011,operating_income,llm,1.7401964351124155
0000050863_0000050863-20-000011,operating_income,llm,1.7401964351124155
0000050863_0000050863-20-000011,operating_income,llm,1.7401964351124155
0000050863_0000050863-20-000011,net_income,llm,1.7401964351124155
0000050863_0000050863-20-000011,net_income,llm,1.7401964351124155
0000050863_0000050863-20-000011,net_income,llm,1.7401964351124155
0000050863_0000050863-20-000011,eps_diluted,llm,1.7401964351124155
0000050863_0000050863-20-000011,eps_diluted,llm,1.7401964351124155
0000050863_0000050863-20-000011,eps_diluted,llm,1.7401964351124155
0000050863_0000050863-20-000011,total_assets,llm,1.7401964351124155
0000050863_0000050863-20-000011,total_assets,llm,1.7401964351124155
0000050863_0000050863-20-000011,total_assets,llm,1.7401964351124155
0000050863_0000050863-20-000011,stockholders_equity,llm,1.7401964351124155
0000050863_0000050863-20-000011,stockholders_equity,llm,1.7401964351124155
0000050863_0000050863-20-000011,stockholders_equity,llm,1.7401964351124155
0000050863_0000050863-20-000011,cash_and_equivalents,llm,1.7401964351124155
0000050863_0000050863-20-000011,cash_and_equivalents,llm,1.7401964351124155
